vehicle,colour,passing distance,street,Time,hour,helmet,kerb,Bikelane,City,date
1,6,1.482,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.725,5,16:21,16:00,0,0.25,0,1,20-May
1,4,2.08,5,16:21,16:00,0,0.25,0,1,20-May
1,1,2.019,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.474,5,16:21,16:00,0,0.25,0,1,20-May
1,2,1.621,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.183,5,16:21,16:00,0,0.25,0,1,20-May
1,5,1.234,5,16:21,16:00,0,0.25,0,1,20-May
1,6,1.636,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.5,5,16:21,16:00,0,0.25,0,1,20-May
1,5,1.648,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.46,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.553,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.913,5,16:21,16:00,0,0.25,0,1,20-May
1,1,0.394,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.831,5,16:21,16:00,0,0.25,0,1,20-May
1,2,1.56,5,16:21,16:00,0,0.25,0,1,20-May
1,6,0.882,5,16:21,16:00,0,0.25,0,1,20-May
1,1,3.56,5,16:21,16:00,0,0.25,0,1,20-May
1,2,1.014,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.585,5,16:21,16:00,0,0.25,0,1,20-May
3,3,1.976,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.382,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.621,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.845,5,16:21,16:00,0,0.25,0,1,20-May
4,6,1.219,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.681,5,16:21,16:00,0,0.25,0,1,20-May
1,2,2.327,5,16:21,16:00,0,0.25,0,1,20-May
1,5,2.251,5,16:21,16:00,0,0.25,0,1,20-May
4,2,1.495,5,16:21,16:00,0,0.25,0,1,20-May
3,3,2.041,5,16:21,16:00,0,0.25,0,1,20-May
1,2,2.265,5,16:21,16:00,0,0.25,0,1,20-May
1,1,2.474,5,16:21,16:00,0,0.25,0,1,20-May
1,2,2.314,5,16:21,16:00,0,0.25,0,1,20-May
7,1,2.703,5,16:21,16:00,0,0.25,0,1,20-May
1,6,2.156,5,16:21,16:00,0,0.25,0,1,20-May
1,4,1.927,5,16:21,16:00,0,0.25,0,1,20-May
1,3,2.123,5,16:21,16:00,0,0.25,0,1,20-May
1,2,1.541,5,16:21,16:00,0,0.25,0,1,20-May
1,4,1.455,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.116,5,16:21,16:00,0,0.25,0,1,20-May
1,1,2.199,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.993,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.506,5,16:21,16:00,0,0.25,0,1,20-May
1,2,1.587,5,16:21,16:00,0,0.25,0,1,20-May
1,3,1.655,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.861,5,16:21,16:00,0,0.25,0,1,20-May
3,3,1.195,5,16:21,16:00,0,0.25,0,1,20-May
1,5,1.303,5,16:21,16:00,0,0.25,0,1,20-May
1,1,2.101,5,16:21,16:00,0,0.25,0,1,20-May
1,5,1.873,5,16:21,16:00,0,0.25,0,1,20-May
4,6,1.774,5,16:21,16:00,0,0.25,0,1,20-May
1,5,2.293,5,16:21,16:00,0,0.25,0,1,20-May
1,4,2.044,5,16:21,16:00,0,0.25,0,1,20-May
1,2,2.526,5,16:21,16:00,0,0.25,0,1,20-May
1,2,1.601,5,16:21,16:00,0,0.25,0,1,20-May
1,9,1.634,5,16:21,16:00,0,0.25,0,1,20-May
1,1,1.605,5,16:21,16:00,0,0.25,0,1,20-May
2,2,2.057,5,15:18,15:00,0,1.25,0,1,26-May
6,6,1.714,5,15:18,15:00,0,1.25,0,1,26-May
6,1,1.055,5,15:18,15:00,0,1.25,0,1,26-May
1,3,2.023,5,15:18,15:00,0,1.25,0,1,26-May
1,3,1.624,5,15:18,15:00,0,1.25,0,1,26-May
1,5,1.96,5,15:18,15:00,0,1.25,0,1,26-May
5,2,1.327,5,15:18,15:00,0,1.25,0,1,26-May
1,1,1.398,5,15:18,15:00,0,1.25,0,1,26-May
1,3,1.425,5,15:18,15:00,0,1.25,0,1,26-May
1,6,1.44,5,15:18,15:00,0,1.25,0,1,26-May
1,6,1.066,5,15:18,15:00,0,1.25,0,1,26-May
1,1,0.636,5,15:18,15:00,0,1.25,0,1,26-May
1,2,1.15,5,15:18,15:00,0,1.25,0,1,26-May
1,9,1.208,5,15:18,15:00,0,1.25,0,1,26-May
1,1,1.58,5,15:18,15:00,0,1.25,0,1,26-May
2,3,1.905,3,15:18,15:00,0,1.25,0,1,26-May
3,4,1.505,3,15:18,15:00,0,1.25,0,1,26-May
1,1,1.477,3,15:18,15:00,0,1.25,0,1,26-May
1,4,1.088,3,15:18,15:00,0,1.25,0,1,26-May
3,6,2.023,3,15:18,15:00,0,1.25,0,1,26-May
1,2,1.286,3,15:18,15:00,0,1.25,0,1,26-May
1,1,1.559,3,15:18,15:00,0,1.25,0,1,26-May
1,3,1.697,3,15:18,15:00,0,1.25,0,1,26-May
1,1,1.589,3,15:18,15:00,0,1.25,0,1,26-May
1,2,2.002,3,15:18,15:00,0,1.25,0,1,26-May
3,5,1.245,3,15:18,15:00,0,1.25,0,1,26-May
1,1,2.42,3,15:18,15:00,0,1.25,0,1,26-May
1,3,3.787,3,15:18,15:00,0,1.25,0,1,26-May
1,5,1.581,3,15:18,15:00,0,1.25,0,1,26-May
2,3,1.204,3,15:18,15:00,0,1.25,0,1,26-May
1,1,1.831,4,15:18,15:00,0,1.25,0,1,26-May
6,3,1.617,4,15:18,15:00,0,1.25,0,1,26-May
1,5,1.023,3,15:18,15:00,0,1.25,0,1,26-May
6,1,1.047,3,15:18,15:00,0,1.25,0,1,26-May
2,4,1.112,3,15:18,15:00,0,1.25,0,1,26-May
1,1,1.007,3,15:18,15:00,0,1.25,0,1,26-May
1,3,1.091,3,15:18,15:00,0,1.25,0,1,26-May
2,2,1.304,3,15:18,15:00,0,1.25,0,1,26-May
3,6,1.431,3,15:18,15:00,0,1.25,0,1,26-May
1,3,1.333,5,15:18,15:00,0,1.25,0,1,26-May
1,5,1.275,5,15:18,15:00,0,1.25,0,1,26-May
1,3,1.231,5,15:18,15:00,0,1.25,0,1,26-May
1,6,1.28,5,15:18,15:00,0,1.25,0,1,26-May
1,1,1.642,5,15:18,15:00,0,1.25,0,1,26-May
1,2,0.845,5,15:18,15:00,0,1.25,0,1,26-May
1,1,2.214,5,15:18,15:00,0,1.25,0,1,26-May
1,1,1.514,5,15:18,15:00,0,1.25,0,1,26-May
1,5,1.529,5,15:18,15:00,0,1.25,0,1,26-May
1,1,1.154,5,15:18,15:00,0,1.25,0,1,26-May
1,6,1.679,5,15:18,15:00,0,1.25,0,1,26-May
1,9,1.491,5,15:18,15:00,0,1.25,0,1,26-May
1,3,1.631,5,15:18,15:00,0,1.25,0,1,26-May
1,3,1.55,5,15:18,15:00,0,1.25,0,1,26-May
6,4,1.371,5,15:18,15:00,0,1.25,0,1,26-May
1,1,1.955,4,15:18,15:00,0,1.25,0,1,26-May
4,2,0.893,4,15:18,15:00,0,1.25,0,1,26-May
3,2,1.43,5,15:30,15:00,0,1.25,0,1,26-May
3,5,2.041,5,15:30,15:00,0,1.25,0,1,26-May
1,3,1.058,5,15:30,15:00,0,1.25,0,1,26-May
1,3,1.345,5,15:30,15:00,0,1.25,0,1,26-May
3,1,1.515,5,15:30,15:00,0,1.25,0,1,26-May
1,1,1.343,5,15:30,15:00,0,1.25,0,1,26-May
5,6,0.836,5,15:30,15:00,0,1.25,0,1,26-May
2,4,1.832,5,15:30,15:00,0,1.25,0,1,26-May
1,1,1.855,5,15:30,15:00,0,1.25,0,1,26-May
1,2,1.967,5,15:30,15:00,0,1.25,0,1,26-May
1,9,1.251,5,15:30,15:00,0,1.25,0,1,26-May
1,1,1.528,5,15:30,15:00,0,1.25,0,1,26-May
2,4,1.052,5,15:30,15:00,0,1.25,0,1,26-May
3,1,1.878,5,15:30,15:00,0,1.25,0,1,26-May
1,3,1.616,5,15:30,15:00,0,1.25,0,1,26-May
2,4,1.446,5,15:30,15:00,0,1.25,0,1,26-May
1,2,1.648,5,15:30,15:00,0,1.25,0,1,26-May
1,1,1.521,5,15:30,15:00,0,1.25,0,1,26-May
1,1,1.337,5,15:30,15:00,0,1.25,0,1,26-May
1,1,1.093,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.366,5,15:48,15:00,0,1.25,0,1,26-May
5,4,1.442,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.415,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.012,5,15:48,15:00,0,1.25,0,1,26-May
1,6,1.42,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.597,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.455,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.554,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.373,5,15:48,15:00,0,1.25,0,1,26-May
1,3,0.805,5,15:48,15:00,0,1.25,0,1,26-May
1,4,1.016,5,15:48,15:00,0,1.25,0,1,26-May
3,1,0.944,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.162,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.259,5,15:48,15:00,0,1.25,0,1,26-May
1,3,2.428,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.368,5,15:48,15:00,0,1.25,0,1,26-May
1,9,1.659,5,15:48,15:00,0,1.25,0,1,26-May
1,1,2.167,5,15:48,15:00,0,1.25,0,1,26-May
1,5,1.265,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.082,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.423,5,15:48,15:00,0,1.25,0,1,26-May
2,4,1.276,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.552,5,15:48,15:00,0,1.25,0,1,26-May
1,1,2.566,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.883,5,15:48,15:00,0,1.25,0,1,26-May
1,5,1.421,5,15:48,15:00,0,1.25,0,1,26-May
1,5,1.417,5,15:48,15:00,0,1.25,0,1,26-May
1,6,1.437,5,15:48,15:00,0,1.25,0,1,26-May
6,4,1.176,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.372,5,15:48,15:00,0,1.25,0,1,26-May
3,1,1.104,5,15:48,15:00,0,1.25,0,1,26-May
1,4,1.327,5,15:48,15:00,0,1.25,0,1,26-May
1,9,1.259,5,15:48,15:00,0,1.25,0,1,26-May
6,3,0.739,5,15:48,15:00,0,1.25,0,1,26-May
1,2,0.914,5,15:48,15:00,0,1.25,0,1,26-May
1,5,1.105,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.328,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.163,5,15:48,15:00,0,1.25,0,1,26-May
2,4,1.098,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.033,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.713,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.459,5,15:48,15:00,0,1.25,0,1,26-May
1,1,1.675,5,15:48,15:00,0,1.25,0,1,26-May
1,6,1.239,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.491,5,15:48,15:00,0,1.25,0,1,26-May
1,3,1.565,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.45,5,15:48,15:00,0,1.25,0,1,26-May
1,9,1.47,5,15:48,15:00,0,1.25,0,1,26-May
1,2,1.281,5,15:48,15:00,0,1.25,0,1,26-May
5,6,1.044,5,15:48,15:00,0,1.25,0,1,26-May
2,2,1.315,5,9:25,9:00,0,1,0,1,27-May
1,2,2.88,5,9:25,9:00,0,1,0,1,27-May
1,3,1.683,5,9:25,9:00,0,1,0,1,27-May
1,1,1.675,5,9:25,9:00,0,1,0,1,27-May
1,1,1.706,5,9:25,9:00,0,1,0,1,27-May
1,1,1.294,5,9:25,9:00,0,1,0,1,27-May
1,6,1.801,5,9:25,9:00,0,1,0,1,27-May
1,2,1.769,5,9:25,9:00,0,1,0,1,27-May
2,2,1.358,5,9:25,9:00,0,1,0,1,27-May
1,1,1.07,5,9:25,9:00,0,1,0,1,27-May
1,1,1.439,5,9:25,9:00,0,1,0,1,27-May
1,2,1.595,5,9:25,9:00,0,1,0,1,27-May
1,3,1.78,5,9:25,9:00,0,1,0,1,27-May
4,2,1.237,5,9:25,9:00,0,1,0,1,27-May
1,2,1.969,5,9:25,9:00,0,1,0,1,27-May
5,6,1.201,5,9:25,9:00,0,1,0,1,27-May
1,1,1.651,5,9:25,9:00,0,1,0,1,27-May
1,2,1.654,5,9:25,9:00,0,1,0,1,27-May
1,6,1.489,5,9:25,9:00,0,1,0,1,27-May
1,3,1.06,5,9:25,9:00,0,1,0,1,27-May
1,5,1.312,5,9:25,9:00,0,1,0,1,27-May
1,1,1.454,5,9:25,9:00,0,1,0,1,27-May
1,3,1.063,5,9:25,9:00,0,1,0,1,27-May
1,2,1.353,5,9:25,9:00,0,1,0,1,27-May
1,1,1.912,5,9:25,9:00,0,1,0,1,27-May
1,5,1.515,5,9:25,9:00,0,1,0,1,27-May
1,3,1.432,5,9:25,9:00,0,1,0,1,27-May
2,4,1.453,5,9:25,9:00,0,1,0,1,27-May
1,3,1.221,5,9:25,9:00,0,1,0,1,27-May
1,2,3.248,5,9:25,9:00,0,1,0,1,27-May
1,2,2.099,5,9:25,9:00,0,1,0,1,27-May
1,1,1.56,5,9:25,9:00,0,1,0,1,27-May
1,1,1.326,5,9:25,9:00,0,1,0,1,27-May
1,1,0.982,5,9:25,9:00,0,1,0,1,27-May
1,1,1.019,5,9:25,9:00,0,1,0,1,27-May
1,3,1.35,5,9:25,9:00,0,1,0,1,27-May
1,2,1.108,5,9:25,9:00,0,1,0,1,27-May
1,5,1.519,5,9:25,9:00,0,1,0,1,27-May
1,1,1.404,5,9:25,9:00,0,1,0,1,27-May
1,2,1.765,5,9:25,9:00,0,1,0,1,27-May
2,4,1.223,5,9:25,9:00,0,1,0,1,27-May
1,5,1.584,5,9:25,9:00,0,1,0,1,27-May
2,4,1.624,5,9:25,9:00,0,1,0,1,27-May
1,3,1.214,5,9:25,9:00,0,1,0,1,27-May
3,2,1.435,5,9:25,9:00,0,1,0,1,27-May
1,3,1.592,5,9:25,9:00,0,1,0,1,27-May
1,2,1.758,5,9:25,9:00,0,1,0,1,27-May
1,1,0.949,5,9:25,9:00,0,1,0,1,27-May
1,2,1.226,5,9:25,9:00,0,1,0,1,27-May
4,2,1.257,5,9:25,9:00,0,1,0,1,27-May
1,2,1.466,5,9:25,9:00,0,1,0,1,27-May
7,1,1.946,5,9:25,9:00,0,1,0,1,27-May
1,2,1.704,5,9:25,9:00,0,1,0,1,27-May
1,6,1.475,5,9:25,9:00,0,1,0,1,27-May
1,1,1.405,5,9:25,9:00,0,1,0,1,27-May
1,1,1.441,5,9:25,9:00,0,1,0,1,27-May
1,1,1.199,5,9:25,9:00,0,1,0,1,27-May
1,5,1.301,5,9:25,9:00,0,1,0,1,27-May
1,2,1.767,5,9:25,9:00,0,1,0,1,27-May
1,9,1.945,5,9:25,9:00,0,1,0,1,27-May
1,1,2.402,5,9:25,9:00,0,1,0,1,27-May
1,3,1.163,5,9:25,9:00,0,1,0,1,27-May
1,1,1.705,5,9:25,9:00,0,1,0,1,27-May
3,6,1.632,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.64,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.247,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.517,5,9:38,9:00,0,0.5,0,1,27-May
1,5,1.351,5,9:38,9:00,0,0.5,0,1,27-May
1,2,1.207,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.479,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.269,5,9:38,9:00,0,0.5,0,1,27-May
1,2,1.539,5,9:38,9:00,0,0.5,0,1,27-May
1,5,1.534,5,9:38,9:00,0,0.5,0,1,27-May
1,5,1.213,5,9:38,9:00,0,0.5,0,1,27-May
3,6,1.19,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.397,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.141,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.988,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.067,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.415,5,9:38,9:00,0,0.5,0,1,27-May
3,5,1.375,5,9:38,9:00,0,0.5,0,1,27-May
4,2,1.727,5,9:38,9:00,0,0.5,0,1,27-May
1,3,2.045,5,9:38,9:00,0,0.5,0,1,27-May
2,4,1.904,5,9:38,9:00,0,0.5,0,1,27-May
1,2,1.918,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.905,5,9:38,9:00,0,0.5,0,1,27-May
1,4,1.392,5,9:38,9:00,0,0.5,0,1,27-May
2,4,1.46,5,9:38,9:00,0,0.5,0,1,27-May
1,5,1.741,5,9:38,9:00,0,0.5,0,1,27-May
1,4,2.133,5,9:38,9:00,0,0.5,0,1,27-May
5,4,2.521,5,9:38,9:00,0,0.5,0,1,27-May
2,2,1.844,5,9:38,9:00,0,0.5,0,1,27-May
1,2,1.84,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.957,5,9:38,9:00,0,0.5,0,1,27-May
1,2,1.692,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.836,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.876,5,9:38,9:00,0,0.5,0,1,27-May
1,1,2.387,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.351,5,9:38,9:00,0,0.5,0,1,27-May
1,1,1.764,5,9:38,9:00,0,0.5,0,1,27-May
1,3,1.612,5,9:38,9:00,0,0.5,0,1,27-May
1,6,2.358,5,9:38,9:00,0,0.5,0,1,27-May
2,4,1.909,5,9:38,9:00,0,0.5,0,1,27-May
3,3,2.249,3,9:38,9:00,0,0.5,0,1,27-May
2,4,1.71,3,9:38,9:00,0,0.5,0,1,27-May
1,2,2.164,3,9:38,9:00,0,0.5,0,1,27-May
1,1,1.348,3,9:38,9:00,0,0.5,0,1,27-May
6,5,1.489,3,9:38,9:00,0,0.5,0,1,27-May
1,3,1.922,3,9:38,9:00,0,0.5,0,1,27-May
1,2,1.619,3,9:38,9:00,0,0.5,0,1,27-May
1,2,1.342,3,9:38,9:00,0,0.5,0,1,27-May
1,4,1.37,3,9:38,9:00,0,0.5,0,1,27-May
1,5,1.395,3,9:38,9:00,0,0.5,0,1,27-May
1,1,1.601,3,9:38,9:00,0,0.5,0,1,27-May
1,3,2.094,3,10:01,9:00,1,0.5,0,1,27-May
1,5,1.647,3,10:01,9:00,1,0.5,0,1,27-May
7,5,1.804,3,10:01,9:00,1,0.5,0,1,27-May
1,3,1.105,3,10:01,9:00,1,0.5,0,1,27-May
1,1,1.192,3,10:01,9:00,1,0.5,0,1,27-May
1,1,1.278,1,10:01,9:00,1,0.5,0,1,27-May
1,3,0.773,1,10:01,9:00,1,0.5,0,1,27-May
1,3,1.333,3,10:01,9:00,1,0.5,0,1,27-May
1,3,2.44,3,10:01,9:00,1,0.5,0,1,27-May
1,3,1.631,3,10:01,9:00,1,0.5,0,1,27-May
4,6,1.076,5,10:01,9:00,1,0.5,0,1,27-May
3,3,1.245,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.701,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.514,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.359,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.709,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.598,5,10:01,9:00,1,0.5,0,1,27-May
1,5,1.776,5,10:01,9:00,1,0.5,0,1,27-May
1,1,2.089,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.632,5,10:01,9:00,1,0.5,0,1,27-May
2,4,2.134,5,10:01,9:00,1,0.5,0,1,27-May
1,1,2.014,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.788,5,10:01,9:00,1,0.5,0,1,27-May
1,3,1.679,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.071,5,10:01,9:00,1,0.5,0,1,27-May
1,9,1.569,5,10:01,9:00,1,0.5,0,1,27-May
1,3,2.063,5,10:01,9:00,1,0.5,0,1,27-May
3,2,1.35,5,10:01,9:00,1,0.5,0,1,27-May
3,5,1.598,5,10:01,9:00,1,0.5,0,1,27-May
1,3,1.217,5,10:01,9:00,1,0.5,0,1,27-May
3,1,0.979,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.636,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.067,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.307,5,10:01,9:00,1,0.5,0,1,27-May
2,4,1.291,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.336,5,10:01,9:00,1,0.5,0,1,27-May
1,3,1.55,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.741,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.378,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.475,5,10:01,9:00,1,0.5,0,1,27-May
1,1,2.586,5,10:01,9:00,1,0.5,0,1,27-May
1,3,2.058,5,10:01,9:00,1,0.5,0,1,27-May
3,1,1.434,5,10:01,9:00,1,0.5,0,1,27-May
1,4,1.664,5,10:01,9:00,1,0.5,0,1,27-May
1,4,1.231,5,10:01,9:00,1,0.5,0,1,27-May
1,5,1.219,5,10:01,9:00,1,0.5,0,1,27-May
3,6,1.242,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.547,5,10:01,9:00,1,0.5,0,1,27-May
1,1,1.482,5,10:01,9:00,1,0.5,0,1,27-May
3,5,1.501,5,10:01,9:00,1,0.5,0,1,27-May
1,2,1.518,5,10:01,9:00,1,0.5,0,1,27-May
1,9,1.539,5,10:01,9:00,1,0.5,0,1,27-May
1,6,1.456,5,10:01,9:00,1,0.5,0,1,27-May
2,4,1.316,5,10:01,9:00,1,0.5,0,1,27-May
1,3,1.101,5,10:01,9:00,1,0.5,0,1,27-May
1,5,1.744,5,10:01,9:00,1,0.5,0,1,27-May
1,3,2.179,3,10:01,9:00,1,0.5,0,1,27-May
1,3,1.846,3,10:01,9:00,1,0.5,0,1,27-May
3,6,1.39,3,10:01,9:00,1,0.5,0,1,27-May
1,2,1.551,3,10:01,9:00,1,0.5,0,1,27-May
2,4,1.249,3,10:01,9:00,1,0.5,0,1,27-May
3,3,1.625,3,10:01,9:00,1,0.5,0,1,27-May
1,6,1.45,3,10:01,9:00,1,0.5,0,1,27-May
1,3,1.36,3,10:01,9:00,1,0.5,0,1,27-May
1,2,1.713,5,8:28,8:00,1,1.25,0,1,31-May
1,6,1.589,5,8:28,8:00,1,1.25,0,1,31-May
1,2,1.748,5,8:28,8:00,1,1.25,0,1,31-May
2,2,1.351,5,8:28,8:00,1,1.25,0,1,31-May
2,4,1.547,5,8:28,8:00,1,1.25,0,1,31-May
2,4,1.303,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.357,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.274,5,8:28,8:00,1,1.25,0,1,31-May
1,2,1.224,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.275,5,8:28,8:00,1,1.25,0,1,31-May
1,2,2.038,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.103,5,8:28,8:00,1,1.25,0,1,31-May
1,2,1.29,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.953,5,8:28,8:00,1,1.25,0,1,31-May
2,4,2.421,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.416,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.171,5,8:28,8:00,1,1.25,0,1,31-May
1,3,0.975,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.96,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.433,5,8:28,8:00,1,1.25,0,1,31-May
5,99,1.316,5,8:28,8:00,1,1.25,0,1,31-May
1,2,1.103,5,8:28,8:00,1,1.25,0,1,31-May
1,2,1.302,5,8:28,8:00,1,1.25,0,1,31-May
1,1,0.963,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.287,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.197,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.431,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.644,5,8:28,8:00,1,1.25,0,1,31-May
3,2,1.111,5,8:28,8:00,1,1.25,0,1,31-May
1,2,2.016,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.507,5,8:28,8:00,1,1.25,0,1,31-May
2,4,1.756,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.478,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.286,5,8:28,8:00,1,1.25,0,1,31-May
2,2,1.369,5,8:28,8:00,1,1.25,0,1,31-May
3,3,1.467,5,8:28,8:00,1,1.25,0,1,31-May
3,1,1.478,5,8:28,8:00,1,1.25,0,1,31-May
2,4,1.762,5,8:28,8:00,1,1.25,0,1,31-May
1,4,1.001,5,8:28,8:00,1,1.25,0,1,31-May
1,5,1.252,5,8:28,8:00,1,1.25,0,1,31-May
5,1,1.163,5,8:28,8:00,1,1.25,0,1,31-May
2,1,1.138,5,8:28,8:00,1,1.25,0,1,31-May
1,1,1.592,5,8:28,8:00,1,1.25,0,1,31-May
5,4,0.958,5,8:28,8:00,1,1.25,0,1,31-May
1,6,1.615,5,8:28,8:00,1,1.25,0,1,31-May
7,1,1.589,5,8:28,8:00,1,1.25,0,1,31-May
1,5,1.171,5,8:28,8:00,1,1.25,0,1,31-May
2,9,1.234,5,8:28,8:00,1,1.25,0,1,31-May
1,5,1.495,5,8:28,8:00,1,1.25,0,1,31-May
1,3,1.3,5,8:28,8:00,1,1.25,0,1,31-May
1,5,1.624,5,8:28,8:00,1,1.25,0,1,31-May
1,9,1.501,5,8:39,8:00,1,1.25,0,1,31-May
1,1,1.574,5,8:39,8:00,1,1.25,0,1,31-May
4,2,1.192,5,8:39,8:00,1,1.25,0,1,31-May
1,5,1.096,5,8:39,8:00,1,1.25,0,1,31-May
3,6,1.548,5,8:39,8:00,1,1.25,0,1,31-May
5,4,1.389,5,8:39,8:00,1,1.25,0,1,31-May
1,3,1.308,5,8:39,8:00,1,1.25,0,1,31-May
1,5,1.431,5,8:39,8:00,1,1.25,0,1,31-May
1,1,2.188,5,8:39,8:00,1,1.25,0,1,31-May
1,6,1.453,5,8:39,8:00,1,1.25,0,1,31-May
1,3,1.354,5,8:39,8:00,1,1.25,0,1,31-May
1,1,1.875,5,8:39,8:00,1,1.25,0,1,31-May
1,1,1.576,5,8:39,8:00,1,1.25,0,1,31-May
6,6,1.6,5,8:39,8:00,1,1.25,0,1,31-May
1,3,3.124,5,8:39,8:00,1,1.25,0,1,31-May
2,4,1.019,5,8:39,8:00,1,1.25,0,1,31-May
1,2,1.261,5,8:39,8:00,1,1.25,0,1,31-May
2,2,0.984,5,8:39,8:00,1,1.25,0,1,31-May
3,5,0.974,5,8:39,8:00,1,1.25,0,1,31-May
2,4,1.167,5,8:39,8:00,1,1.25,0,1,31-May
2,3,1.274,5,8:39,8:00,1,1.25,0,1,31-May
2,2,1.271,5,8:39,8:00,1,1.25,0,1,31-May
1,3,1.784,5,8:39,8:00,1,1.25,0,1,31-May
1,6,1.21,5,8:39,8:00,1,1.25,0,1,31-May
1,2,1.864,5,8:50,8:00,0,1.25,0,1,31-May
1,6,1.069,5,8:50,8:00,0,1.25,0,1,31-May
2,1,1.453,5,8:50,8:00,0,1.25,0,1,31-May
