"vehicle","colour","passing.distance","street","helmet","kerb","datetime","bikelane","city"
"Car","Black",0.941,"Main","N",0.25,2006-05-25 12:10:00,"N","Salisbury"
"Car","Grey",1.405,"Main","N",0.25,2006-05-25 12:10:00,"N","Salisbury"
"Car","Red",2.079,"Main","N",0.25,2006-05-25 12:10:00,"N","Salisbury"
"Car","Red",1.986,"Main","N",0.25,2006-05-25 12:10:00,"N","Salisbury"
"Car","Blue",1.365,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.61,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Grey",1.912,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.606,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Black",1.848,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.591,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Other",2.049,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Grey",2.067,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"SUV","Blue",2.264,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Other",2.124,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.827,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"LGV","White",1.831,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"SUV","Black",1.524,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.33,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.372,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"LGV","Red",2.178,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"LGV","White",1.745,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Black",1.178,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.5,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.55,"Main","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Grey",1.609,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Taxi","White",1.498,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.815,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.9,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Black",1.988,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Grey",1.525,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"LGV","White",1.714,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"LGV","White",1.154,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",2.382,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Black",2.984,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Black",2.381,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"LGV","Grey",1.51,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.299,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Blue",1.547,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.7,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Taxi","Black",1.141,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Bus","White",1.071,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Grey",1.038,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.904,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.221,"Urban","Y",0.25,2006-05-25 12:26:00,"N","Salisbury"
"Car","Red",1.439,"Urban","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Grey",1.353,"Urban","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","White",1.558,"Urban","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Red",0.794,"Urban","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Grey",1.424,"Residential","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Blue",2.467,"Residential","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Red",1.458,"Residential","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Red",1.402,"Residential","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"LGV","White",0.942,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Red",2.032,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"LGV","White",0.906,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Grey",1.101,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Blue",1.371,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","Red",1.54,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"Car","White",1.272,"Main","Y",1,2006-05-25 12:41:00,"N","Salisbury"
"HGV","Blue",1.047,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.428,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.098,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"SUV","Blue",1.055,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Red",1.259,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"HGV","Blue",0.913,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Red",1.522,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"LGV","Blue",1.885,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.223,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","White",1.383,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Red",1.898,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Blue",1.999,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.671,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Black",1.565,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"HGV","Red",1.354,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Blue",1.258,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.431,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",0.913,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Blue",1.048,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Blue",1.032,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.355,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Red",1.413,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"LGV","White",1.035,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"LGV","White",1.169,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Grey",1.574,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"LGV","White",1.636,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"PTW","Other",0.814,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"HGV","Red",1.885,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"HGV","Blue",1.651,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Black",2.138,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Blue",1.516,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"SUV","Blue",0.894,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Red",1.214,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Red",1.052,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","White",1.958,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Black",1.619,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","White",1.489,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Green",1.683,"Main","Y",1,2006-05-25 12:53:00,"N","Salisbury"
"Car","Green",1.704,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Taxi","Black",1.403,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"SUV","Red",0.971,"OneWay1","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Grey",2.371,"OneWay2","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Red",1.784,"OneWay2","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Red",1.712,"OneWay2","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Grey",1.703,"OneWay2","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",1.526,"Main","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Grey",2.16,"Main","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",1.56,"Main","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Grey",1.242,"Main","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","White",1.181,"Main","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",2.038,"Main","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Black",1.171,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Black",1.029,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"LGV","Other",1.688,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Grey",1.297,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",1.648,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",1.323,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Red",1.608,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",2.207,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Grey",1.566,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","Blue",1.281,"Urban","N",0.5,2006-05-25 16:29:00,"N","Salisbury"
"Car","White",1.683,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","White",1.378,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","White",1.353,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Green",1.072,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Grey",1.472,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Black",1.858,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Taxi","Black",1.244,"Urban","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Red",1.618,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","White",2.02,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Black",1.711,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Grey",1.806,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Red",1.534,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Grey",2.487,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",2.124,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",2.468,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"HGV","Grey",1.856,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","White",1.29,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",1.236,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Grey",1.219,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Red",1.289,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","White",1.656,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Red",1.197,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"SUV","Blue",1.105,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Red",1.405,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Grey",0.878,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",1.498,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Red",1.677,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"SUV","Blue",1.472,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"PTW","Red",1.331,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Black",1.331,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","Grey",2.509,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",2.622,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Green",1.287,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Grey",1.653,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",1.693,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"LGV","Black",1.799,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",2.205,"Main","N",0.5,2006-05-25 16:42:00,"N","Salisbury"
"Car","Blue",2.003,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.853,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Black",1.45,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.233,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.139,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.871,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","Grey",1.647,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.793,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.933,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Green",1.634,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.601,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",2.197,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.894,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.541,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.955,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",0.883,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Green",1.393,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.198,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",2.004,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","Grey",2.015,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Bus","Green",1.277,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.519,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.541,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Red",0.947,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Red",1.648,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"PTW","Blue",1.777,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","White",2.464,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","Grey",2.528,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.423,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"PTW","Blue",1.679,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.811,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.66,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Black",1.402,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Green",1.286,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.725,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"SUV","Grey",1.325,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.541,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.464,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.536,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Red",1.15,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Red",1.424,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Black",1.674,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.841,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Green",2.01,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Bus","Red",1.561,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","Other",2.14,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","Grey",1.857,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","Blue",1.878,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.598,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","White",1.349,"Main","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.541,"Residential","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.95,"Urban","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Blue",1.355,"Urban","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"LGV","White",1.585,"Urban","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.458,"Urban","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.239,"Urban","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Grey",1.406,"Urban","Y",0.5,2006-05-25 16:58:00,"N","Salisbury"
"Car","Other",2.364,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.744,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Red",2.385,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","White",1.904,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"SUV","Grey",1.822,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Blue",1.481,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.328,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Red",1.609,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","White",1.151,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Blue",1.155,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.398,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Blue",1.371,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Blue",1.753,"Residential","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","White",1.313,"Residential","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Black",1.114,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.738,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.624,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Other",1.34,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Blue",2.264,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Green",1.345,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Green",1.631,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Black",1.339,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.629,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Blue",1.346,"Urban","N",0.5,2006-05-25 17:12:00,"N","Salisbury"
"Car","Grey",1.962,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Green",1.706,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","White",1.682,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.961,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.842,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.571,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.699,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.569,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",2.018,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Bus","Green",0.773,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.457,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.557,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Bus","Red",1.281,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",2.018,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","White",1.201,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",2.151,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"HGV","White",1.916,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.714,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.952,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Green",1.784,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","White",2.077,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",2.254,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Red",2.376,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.674,"Main","N",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",2.226,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",2.204,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",2.307,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.904,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.826,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Black",1.925,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Blue",1.137,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.105,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"LGV","White",1.613,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.71,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.304,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Green",1.701,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Grey",1.527,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.585,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Green",1.536,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"LGV","Green",1.622,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.783,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Red",1.246,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.384,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.464,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.664,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"LGV","White",1.693,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.594,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.783,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.568,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.526,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.917,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.852,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.712,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.533,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Black",1.624,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.841,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.443,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"LGV","White",1.173,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.37,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Blue",1.247,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.205,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Blue",1.433,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.574,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.351,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",1.41,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.437,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",2.407,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.453,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.341,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Grey",1.335,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
